fare_amount,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,distance_km
6.5,-73.976102,40.748691,-73.992937,40.747818,1.0,1.4214919830358783
6.1,-73.98198000000001,40.772432,-73.987495,40.759743,1.0,1.4854315249578045
4.5,-73.98883599999999,40.727063,-73.979642,40.727195,1.0,0.7748838424380853
5.5,-73.98236083984375,40.747650146484375,-73.97647857666014,40.74504089355469,3.0,0.574223260188471
9.0,-73.99466600000001,40.740603,-74.006412,40.751417,2.0,1.5572565749505118
7.3,-73.998674,40.729925,-73.975045,40.729915000000005,3.0,1.9910463716037128
4.5,-73.96818499999999,40.800403,-73.961753,40.805898,1.0,0.8163544966390713
10.1,-73.968867,40.762177,-74.000782,40.757605,1.0,2.7356885152336887
8.1,-73.960398,40.797588,-73.95097,40.779293,1.0,2.1836736187150048
6.5,-73.964551,40.757763,-73.98352,40.754521,1.0,1.6379148733729296
4.5,-73.963669,40.758757,-73.97290100000001,40.755858,2.0,0.8417628316332071
13.5,-73.99440600000001,40.732224,-73.98082600000001,40.765036,1.0,3.823665385258116
18.1,-73.99256,40.693837,-73.970952,40.755848,1.0,7.131684190558953
4.5,-73.99969499999999,40.727133,-74.00030600000001,40.735115,1.0,0.889049829800641
12.1,-73.991974,40.750199,-73.951146,40.779301,1.0,4.721738199491604
10.9,-73.975573,40.787747,-73.94580699999999,40.77963,1.0,2.663712568495376
5.3,-73.99045100000001,40.745724,-73.978926,40.741111,1.0,1.0980976820544872
8.9,-73.977529,40.738256,-73.963748,40.757634,1.0,2.447570029064961
4.9,-73.997743,40.751328,-74.00520300000001,40.740674,3.0,1.3410415749198157
5.3,-73.969617,40.7855,-73.968558,40.79916,1.0,1.5215367190487448
9.0,-73.9915313720703,40.750247955322266,-73.9863510131836,40.770904541015625,1.0,2.337980114582375
9.5,-73.971174,40.758026,-73.947349,40.748377000000005,1.0,2.275662552447848
4.1,-74.009452,40.717382,-74.00430300000001,40.721927,1.0,0.6661159730281929
7.0,-73.972398,40.794152,-73.982197,40.775291,3.0,2.2536836873103656
3.7,-74.006884,40.730374,-74.00632399999999,40.739579,2.0,1.024636257540743
7.5,-73.965254,40.774835,-73.958873,40.76375,1.0,1.3446378849308789
14.9,-74.002822,40.760515000000005,-73.950882,40.769767,2.0,4.493642145611634
8.9,-73.960398,40.766022,-73.976801,40.787591,1.0,2.767639565413865
9.0,-73.987765,40.768932,-73.987445,40.753132,2.0,1.7570865540563576
11.7,-73.95771500000001,40.718093,-73.970886,40.69389,2.0,2.9112590719208367
7.3,-73.997138,40.725255,-74.010165,40.71027,1.0,1.9954388715321885
8.5,-73.977777,40.778647,-73.964835,40.771612,1.0,1.341477927618342
10.5,-73.992947,40.747795,-74.001337,40.721468,1.0,3.0115723987774707
8.0,-73.97083,40.762662,-73.985283,40.76868,1.0,1.3890125361094705
8.0,-74.010271,40.729826,-73.999624,40.714042,1.0,1.9711527117833905
14.1,-73.954637,40.800809,-73.9904,40.740405,2.0,7.360908992933641
8.5,-73.994579,40.735632,-73.993291,40.75269,1.0,1.8998641871189093
8.9,-74.002082,40.750592,-73.987403,40.728673,2.0,2.7330937305615013
3.3,-73.952694,40.780859,-73.955722,40.779359,1.0,0.3046668473881839
8.1,-73.99837,40.745332,-73.983632,40.727197,1.0,2.3681825010390907
4.5,-73.96984100341797,40.76231002807617,-73.97344970703125,40.756439208984375,1.0,0.720095307217874
13.0,-73.979567,40.743797,-73.94789300000001,40.774767,1.0,4.356153415281623
5.7,-73.96972,40.757577000000005,-73.95378199999999,40.76696,1.0,1.700119429504511
8.1,-73.99378399999999,40.757054,-73.980018,40.775632,3.0,2.368856855878752
5.5,-73.979054,40.78473,-73.98297,40.775048,1.0,1.1259499236959587
9.7,-73.983675,40.729944,-73.992416,40.758208,1.0,3.2279309612198115
8.9,-73.952845,40.76812,-73.976917,40.779899,1.0,2.413365853532355
7.0,-73.997807,40.745105,-73.98615,40.734672,1.0,1.5199846961068932
6.0,-73.953874,40.778966,-73.952112,40.791495,1.0,1.4010372014225045
5.3,-73.991827,40.729355,-73.99755,40.741742,1.0,1.4593370786388127
20.0,-74.007019,40.730269,-73.996877,40.69411,1.0,4.1105627730146
13.7,-73.97881,40.728413,-73.98999,40.75974,2.0,3.6084894088837833
5.3,-73.970325,40.75127,-73.98174,40.739803,1.0,1.5970440289733014
11.7,-73.987863,40.738128,-73.981173,40.782553,3.0,4.971866214811637
8.0,-74.00733184814453,40.73813247680664,-73.9946517944336,40.72821044921875,1.0,1.5358104305082914
12.1,-73.949753,40.772157,-73.977645,40.757932,1.0,2.831926709370803
4.9,-73.985447,40.741992,-73.976842,40.739173,1.0,0.7898297025586548
7.7,-73.97560899999999,40.744644,-73.951296,40.774164,1.0,3.868851816452398
10.5,-73.991463,40.750585,-73.959845,40.771647,1.0,3.546311699954636
13.0,-73.969392,40.769332,-73.994085,40.734462,1.0,4.400049410497954
13.5,-73.99886500000001,40.722962,-73.97791,40.762578000000005,1.0,4.74567998852461
16.5,-73.972477,40.78109,-73.990501,40.747724,1.0,4.008651061570559
20.5,-73.955477,40.764435,-74.007428,40.706037,1.0,7.831098629333309
12.0,-73.992112,40.750243,-73.977398,40.752444,1.0,1.2633758877435546
13.5,-73.95484924316406,40.76531982421875,-73.94744110107422,40.80942916870117,1.0,4.944230958342458
7.5,-73.987131,40.722570000000005,-74.00622,40.735018,2.0,2.1220792659100107
10.0,-73.966673,40.793994,-73.94913000000001,40.773416,1.0,2.7234770517157867
4.5,-73.98791700000001,40.738112,-73.99436899999999,40.726732,1.0,1.3772366325857675
10.0,-73.980362,40.76502,-73.999245,40.733445,2.0,3.8545063431807547
8.1,-73.992479,40.730412,-74.00806,40.741296000000006,1.0,1.7855224751618728
13.3,-73.979512,40.765503,-73.992922,40.725637,1.0,4.574581291656253
12.0,-73.987787,40.728788,-73.958398,40.717255,1.0,2.788979379435249
13.5,-73.99330400000001,40.727814,-73.99349699999999,40.727582,1.0,0.03049574639870186
7.3,-74.001038,40.723767,-73.987735,40.719185,1.0,1.2314337752602724
9.0,-73.989428,40.769407,-73.964023,40.767658,2.0,2.1482752379490835
11.0,-73.997035,40.720552000000005,-74.00271500000001,40.749907,1.0,3.299023972639235
6.0,-73.97619,40.754802000000005,-73.983355,40.741095,1.0,1.6393101949923805
4.5,-73.982341,40.731501,-73.984955,40.739167,2.0,0.8804136953204668
9.5,-73.977432,40.738333,-74.005584,40.740045,1.0,2.3794635069600765
12.5,-73.982325,40.76862,-73.98535799999999,40.759477,1.0,1.0482539741568473
5.7,-73.97998299999999,40.748483,-73.98784,40.748817,1.0,0.6629077223350173
9.0,-73.98456,40.743452000000005,-73.99108199999999,40.72393,1.0,2.2392249403587985
8.5,-73.96906280517578,40.75590515136719,-73.9864501953125,40.76272583007813,1.0,1.6491998772832357
12.0,-73.992805,40.742625,-73.97674,40.777527,1.0,4.110033518124378
6.1,-73.970428,40.761733,-73.970428,40.761733,2.0,0.0
8.9,-73.96972,40.763656,-73.98536700000001,40.751279,1.0,1.905515304709332
4.9,-73.963732,40.757142,-73.967538,40.760547,1.0,0.49609873019440864
4.5,-73.954173,40.730094,-73.955523,40.717889,1.0,1.3618940379442506
6.1,-73.992817,40.749383,-73.985253,40.760883,2.0,1.428672510034709
8.5,-73.992458,40.749286,-73.974295,40.757018,1.0,1.7549572233632764
7.7,-73.96784699999999,40.762691,-73.990344,40.740218,1.0,3.136179514822913
3.7,-73.96169300000001,40.777273,-73.956056,40.779592,1.0,0.5401650850796896
7.3,-73.997663,40.764087,-73.991982,40.744695,2.0,2.2087502293727517
8.5,-74.00226500000001,40.73445,-73.982435,40.739751,1.0,1.7716812663504902
9.5,-73.95512,40.768702000000005,-73.967737,40.762737,1.0,1.252595749582147
4.5,-73.95151899999999,40.770784,-73.957461,40.772551,1.0,0.5375690534386315
4.5,-73.97069499999999,40.796037,-73.967355,40.80453,1.0,0.985337743264806
8.1,-73.991853,40.72619,-74.003132,40.738755,1.0,1.6897512725451507
11.0,-73.97590799999999,40.761155,-73.95333199999999,40.791332,2.0,3.8565980732782843
6.5,-73.965308,40.763474,-73.948637,40.773908,1.0,1.8212885968587929
8.9,-73.979028,40.740459,-73.992389,40.715148,2.0,3.0312937567537044
7.0,-73.959176,40.763467,-73.95549399999999,40.779204,1.0,1.7771324464749627
13.0,-73.959975,40.776728000000006,-73.979275,40.760683,1.0,2.4134563754765117
16.0,-73.98236899999999,40.745685,-74.0122,40.703611,1.0,5.3110240754822575
4.0,-73.963679,40.803139,-73.958907,40.809274,1.0,0.7916350731166503
7.7,-73.988162,40.764812,-73.981189,40.742007,1.0,2.60293518571674
4.0,-73.982264,40.731999,-73.988087,40.727165,2.0,0.7277882640976941
5.5,-73.966272,40.764907,-73.973088,40.758712,1.0,0.896695470876568
6.5,-73.95966800000001,40.773905,-73.954066,40.766767,1.0,0.9233233048753631
3.0,-73.99289399999999,40.768344,-73.98751,40.766157,1.0,0.5145138896882394
4.9,-73.959868,40.779378,-73.965666,40.770991,1.0,1.0526583323525656
8.5,-73.968523,40.791663,-73.96171,40.764198,1.0,3.1073814879935067
6.9,-73.969516,40.790248,-73.95683299999999,40.779933,1.0,1.5670960399956961
5.3,-73.953579,40.787968,-73.953108,40.800146000000005,2.0,1.3547121688397314
5.7,-73.986965,40.732495,-73.97450500000001,40.740807,1.0,1.398692247177985
4.9,-74.000578,40.747252,-73.99494,40.750453,1.0,0.5935118631711311
12.1,-74.004211,40.716236,-73.989425,40.747446,2.0,3.6872529216431054
7.5,-73.980435,40.730532,-73.98264499999999,40.716252,1.0,1.5987481538136412
14.0,-73.967202,40.772352000000005,-73.98361,40.72374,1.0,5.579330664060205
7.5,-73.968683,40.764786,-73.978796,40.758291,1.0,1.1167175199964583
4.9,-73.98991,40.738491,-73.998861,40.731892,1.0,1.0522398609067944
6.0,-73.98180389404298,40.74488830566406,-73.99378967285155,40.73588562011719,1.0,1.4218987888835186
6.9,-73.98156999999999,40.759371,-73.97614300000001,40.778872,1.0,2.216051308315032
19.0,-73.965524,40.762641,-73.963775,40.718667,1.0,4.891905442880169
4.9,-73.988748,40.748418,-73.97627800000001,40.757883,1.0,1.486940476164078
3.7,-73.97234499999999,40.754895,-73.97242,40.75292,2.0,0.2197008268582104
8.5,-73.978167,40.729373,-73.99951300000001,40.731107,1.0,1.8089703444730492
5.3,-74.0038,40.751138,-74.005903,40.74054,1.0,1.1916863459806741
12.9,-73.952259,40.769009,-73.982421,40.7216,2.0,5.852059755906399
7.5,-74.00527199999999,40.718362,-73.997015,40.733397,1.0,1.8108301617280214
9.0,-73.968652,40.755732,-73.993427,40.752037,1.0,2.126920709650349
5.0,-73.97090148925781,40.76482391357422,-73.97779083251955,40.76141357421875,1.0,0.6931550870496146
9.7,-73.975768,40.789138,-73.93996800000001,40.805448,1.0,3.5171869357956558
9.0,-73.98443499999999,40.760933,-73.97969,40.753496000000005,1.0,0.9184703888964569
12.5,-73.99233199999999,40.748748,-74.01414799999999,40.709102,2.0,4.776364303005666
7.3,-73.993848,40.741503,-73.991512,40.758934,1.0,1.9482020039901717
7.5,-73.976027,40.751622,-73.962168,40.75929,1.0,1.4455814750257159
6.9,-73.989733,40.720451,-73.958702,40.709739,1.0,2.873809322594452
10.0,-73.97645568847656,40.73960494995117,-73.98767852783203,40.712890625,1.0,3.117409424312068
11.5,-74.015422,40.716025,-73.993312,40.737696,1.0,3.045973885687999
6.9,-73.97691800000001,40.747529,-73.994309,40.746436,2.0,1.4700713245719084
8.9,-73.98368,40.760226,-73.956973,40.777701,1.0,2.9722293643418665
8.0,-73.978541,40.729726,-73.981402,40.747024,1.0,1.9384948071112935
6.9,-73.98989300000001,40.729512,-73.974745,40.750999,1.0,2.7087299259958746
16.1,-73.98612,40.752077,-74.013768,40.715058,2.0,4.729802323444282
10.5,-73.991102,40.747002,-73.97801,40.751272,1.0,1.20071464674943
13.0,-73.988672,40.748612,-73.968745,40.79633,1.0,5.565017349550692
6.5,-73.981489,40.76848,-73.966258,40.789546,3.0,2.670522754154412
7.3,-73.992,40.7497,-74.0014,40.7275,3.0,2.592458158276856
6.0,-74.01044464111328,40.7187614440918,-74.01614379882812,40.708660125732415,3.0,1.2216149647481198
5.7,-73.979265,40.748929,-73.99167,40.742461,1.0,1.2686031514456593
7.0,-73.975925,40.74494,-73.985288,40.732046,3.0,1.6364344137635836
15.3,-73.99574100000001,40.76725,-73.98709699999999,40.69712,1.0,7.832039970819607
7.3,-73.99090799999999,40.75119,-74.000896,40.762735,2.0,1.5348438795902672
5.0,-74.003394,40.741695,-74.005553,40.741127,1.0,0.19254537913931652
6.5,-74.00780999999999,40.742732,-73.987555,40.739722,2.0,1.7389665564565284
9.0,-73.96900939941406,40.76100158691406,-73.97877502441406,40.75303649902344,2.0,1.208719477545105
9.5,-73.98997800000001,40.739227,-73.97064,40.75561,1.0,2.4438503422503635
7.3,-73.98703499999999,40.72955,-74.003445,40.738842,1.0,1.7260677450986825
16.5,-74.005082,40.728166,-73.954904,40.688033,1.0,6.148459877780327
8.5,-74.001245,40.756992,-73.97160799999999,40.759438,1.0,2.5110083733487345
8.0,-73.95735400000001,40.782973,-73.967989,40.771035,1.0,1.6012594186793123
9.0,-73.991943,40.735503,-74.005554,40.725766,3.0,1.5772140558782757
3.5,-73.996868,40.7421,-73.990236,40.739511,1.0,0.6285434789091595
4.5,-73.982073,40.73192,-73.974488,40.736658,1.0,0.8282511473123283
7.7,-73.967699,40.76546,-73.94620400000001,40.772833,1.0,1.987164069875432
4.5,-73.98764200000001,40.724433000000005,-73.97986999999999,40.734805,1.0,1.3262798534664082
8.5,-73.98885899999999,40.805339,-73.99365999999999,40.755721,1.0,5.5320588477776385
3.3,-74.002218,40.740452000000005,-73.997587,40.744062,1.0,0.5597758366881642
5.7,-73.994744,40.750422,-73.99283100000001,40.763441,2.0,1.4565863408282915
7.7,-73.992266,40.749683000000005,-73.981324,40.754995,2.0,1.0947173414118605
6.5,-73.98625183105469,40.75554656982422,-73.98245239257811,40.74504089355469,2.0,1.2112281991635219
3.5,-73.9564895629883,40.78128051757813,-73.9558334350586,40.77919006347656,1.0,0.23892273151725985
9.7,-73.987988,40.722617,-73.995366,40.749588,1.0,3.062786157129149
7.5,-73.974005,40.750735,-73.996238,40.76124,1.0,2.2071244455807806
11.0,-73.997163,40.739915,-74.01012,40.720607,1.0,2.4086099134160612
4.5,-73.997504,40.747416,-73.992641,40.742703000000006,1.0,0.6651885122901765
12.0,-73.974435,40.750595,-73.975252,40.76533,1.0,1.639901663512841
6.9,-73.982612,40.762977,-73.989566,40.771296,1.0,1.0948291441458922
7.7,-73.96876800000001,40.799013,-73.95750799999999,40.785457,1.0,1.7806356127584302
8.9,-73.993617,40.762211,-73.992012,40.750051,1.0,1.358871704394397
5.3,-73.98660699999999,40.755511,-73.996414,40.753267,1.0,0.862924394408447
4.0,-74.005198,40.751418,-73.996759,40.747138,1.0,0.8554850804263215
5.3,-73.96515699999999,40.769118,-73.968103,40.762445,1.0,0.7823844086074151
4.9,-73.96316999999999,40.762419,-73.976272,40.758977,1.0,1.1679889070403036
9.0,-73.99574399999999,40.759126,-73.979659,40.765622,1.0,1.5352452922740911
7.5,-73.99391800000001,40.735707,-73.98971,40.723172,3.0,1.4382228425204868
9.0,-73.98084899999999,40.765269,-73.958759,40.784187,1.0,2.808039814793556
15.0,-73.97912,40.724352,-73.974949,40.720288,1.0,0.5725055888319677
12.0,-73.975421,40.752734,-73.985827,40.762317,2.0,1.3797359299470202
4.9,-73.97199499999999,40.781602,-73.961915,40.78072,3.0,0.8543624955548158
4.1,-73.98938199999999,40.730037,-73.998928,40.733912,1.0,0.9124875743151103
8.9,-73.991085,40.719336,-73.994755,40.732278,1.0,1.4719405193461064
7.5,-73.9843521118164,40.74588394165039,-73.97876739501955,40.76181411743164,1.0,1.832754088982631
5.5,-73.99056243896483,40.75677108764648,-73.97935485839844,40.75877380371094,1.0,0.9698984071429522
11.0,-73.97971,40.764462,-73.947019,40.780459,1.0,3.2775587555037147
8.0,-73.976392,40.727267,-73.992814,40.738847,1.0,1.8901406845376558
9.3,-73.979635,40.73514,-73.94949,40.776705,1.0,5.27335479104755
8.0,-74.001583,40.735653000000006,-73.992009,40.743702,1.0,1.2048507028071165
9.5,-74.01324,40.713074,-74.00018,40.723724,2.0,1.6167405207093133
9.0,-74.00299072265625,40.7391242980957,-74.0085678100586,40.71643829345703,1.0,2.565971796932224
9.5,-73.9809341430664,40.76760482788085,-73.95494842529298,40.77740478515625,1.0,2.444544779037621
7.5,-74.01134499999999,40.714473,-74.00771999999999,40.726503,1.0,1.3721159290034746
6.5,-73.981905,40.749817,-73.993735,40.751587,1.0,1.0157675492518137
5.7,-73.95938699999999,40.774239,-73.96879399999999,40.768168,1.0,1.04078940964828
6.9,-73.97939699999999,40.756206,-73.991462,40.754658,2.0,1.0307154842653727
21.0,-74.00491,40.741692,-73.941784,40.716189,1.0,6.027954299501775
12.1,-73.99396800000001,40.751122,-73.969413,40.800628,1.0,5.880318848843351
8.5,-73.97550799999999,40.76539,-73.977183,40.75436,1.0,1.2345670960087136
9.5,-73.99447631835938,40.75603866577149,-73.99305725097656,40.751312255859375,1.0,0.5389746078087992
5.3,-73.982662,40.731105,-73.98086500000001,40.723372,1.0,0.8731019402789675
7.0,-73.9815,40.74116,-73.9908,40.729682,1.0,1.4976403208696198
7.5,-73.989551,40.757346000000005,-73.974377,40.764018,1.0,1.4777418505667512
9.0,-73.99982299999999,40.737893,-73.983522,40.725121,1.0,1.9757315704662466
7.3,-73.981381,40.728997,-73.976731,40.751827,2.0,2.568631043274481
9.5,-74.006099,40.750108,-74.007857,40.732269,2.0,1.9891279991625899
10.5,-73.986042,40.747307,-73.96904599999999,40.768513,1.0,2.758520471249603
6.1,-73.985093,40.75353,-73.98809200000001,40.74575,1.0,0.9012289150070006
18.5,-73.97514699999999,40.750943,-73.94488299999999,40.688233,1.0,7.424848859888126
13.0,-73.96587099999999,40.75432,-73.985098,40.741296000000006,1.0,2.1727108335142993
8.5,-73.97162800000001,40.766097,-73.986723,40.745951,1.0,2.5758058964792507
12.9,-73.98067900000001,40.744695,-74.00286899999999,40.720212,1.0,3.3026107025853237
16.0,-74.007335,40.705369,-73.977177,40.751836,1.0,5.758015467484072
16.0,-74.00121999999999,40.746285,-73.95133,40.777887,2.0,5.477546872866515
17.0,-73.98784599999999,40.732281,-73.95588199999999,40.776281,1.0,5.5844670323661285
12.9,-73.956608,40.779755,-73.951937,40.78197,1.0,0.46404657659762133
4.1,-73.981257,40.780787,-73.981212,40.788002,2.0,0.8022803417943472
4.5,-74.011895,40.709027,-74.011333,40.715508,1.0,0.722209388362228
7.5,-73.95345,40.76726,-73.957392,40.777742,1.0,1.2118941268398695
13.0,-73.96786800000001,40.766365,-73.99059,40.750407,2.0,2.609846712750627
4.1,-73.948576,40.789088,-73.950765,40.781145,1.0,0.9022448121638172
14.9,-73.98105699999999,40.774488,-73.97280500000001,40.746851,1.0,3.1507069318991756
16.5,-74.008932,40.704517,-73.971785,40.753825,1.0,6.313390678778001
6.1,-73.957828,40.769443,-73.960148,40.777973,2.0,0.9684030054754436
21.5,-73.98394,40.760882,-74.01276700000001,40.707322,1.0,6.431849434611234
14.0,-74.004723,40.747967,-73.98213299999999,40.780659,1.0,4.102940571765061
5.5,-73.984274,40.779987,-73.979685,40.771256,2.0,1.0449179629041612
13.5,-73.966927,40.80389,-73.99467299999999,40.76587,1.0,4.830100638874474
3.7,-73.981415,40.780587,-73.976698,40.775695,2.0,0.6735355449639984
7.7,-73.992965,40.728063,-73.988043,40.745563,1.0,1.9896093577380558
6.0,-73.9677505493164,40.76294708251953,-73.95633697509766,40.76762771606445,1.0,1.0930881678332713
8.0,-73.9914321899414,40.74817276000977,-73.98163604736328,40.75385665893555,1.0,1.0394165586451123
7.0,-73.971327,40.787352,-73.97089799999999,40.797709000000005,1.0,1.1522119806896818
13.5,-73.989065,40.718948,-73.977182,40.683483,3.0,4.068767654743212
6.1,-73.975573,40.749565,-73.982348,40.757442,1.0,1.0453916242012378
8.1,-73.98311700000001,40.761097,-73.977853,40.753377,1.0,0.9661659493000143
10.9,-73.9877,40.722938,-73.96947800000001,40.760293,2.0,4.4283009416253565
4.9,-73.992855,40.746986,-73.98966899999999,40.739853,1.0,0.8373377911806459
6.1,-73.974372,40.783508000000005,-73.98269499999999,40.76277,1.0,2.4101168507884094
13.5,-73.973902,40.755442,-73.980554,40.782779,1.0,3.0909224378757045
5.5,-73.97505799999999,40.757982,-73.974182,40.751,1.0,0.77986151930035
5.5,-73.993646,40.762086,-73.987734,40.776308,1.0,1.6579334025274808
14.0,-73.97103,40.75105,-74.001,40.74652,2.0,2.574400192814704
6.5,-73.976892,40.766103,-73.980017,40.783438,2.0,1.9454428296420943
6.9,-74.005612,40.740072,-73.995285,40.759452,1.0,2.323920791057093
8.5,-73.97709499999999,40.750424,-74.002566,40.747115,3.0,2.1769696919971926
4.9,-73.954134,40.774891,-73.960952,40.765423,1.0,1.1991787993129435
4.5,-73.95603299999999,40.777207,-73.959962,40.771287,1.0,0.7367394299020832
7.7,-73.951183,40.770352,-73.973372,40.744043,1.0,3.471464404610499
6.5,-74.007657,40.739375,-73.993175,40.744898,1.0,1.3659158160498666
11.7,-73.98727199999999,40.752944,-73.951289,40.785286,1.0,4.702711828390574
8.0,-73.988523,40.693823,-73.957379,40.698915,1.0,2.6859603737271267
8.9,-73.98777199999999,40.74142,-73.967685,40.76098,1.0,2.7556351946297317
10.5,-73.934401,40.762479,-73.973036,40.758169,1.0,3.2891085660269788
7.5,-73.98823399999999,40.732034000000006,-73.972413,40.751316,1.0,2.524595421697637
10.1,-73.968705,40.764748,-73.981808,40.743295,2.0,2.628418957153968
18.5,-73.984817,40.759055,-74.01441,40.703529,2.0,6.65872311024724
7.0,-73.991382,40.75392,-73.983142,40.750887,1.0,0.7716881773569039
6.9,-74.002586,40.747932,-74.006777,40.730259,1.0,1.9966180754500973
10.0,-74.00466800000001,40.713558,-73.99404799999999,40.740832,1.0,3.16201101839983
10.5,-73.952905,40.783388,-73.987077,40.751037,1.0,4.606750089860834
5.0,-73.98518100000001,40.7594,-73.987021,40.766742,1.0,0.8309707188655747
10.1,-73.982407,40.753566,-73.95308299999999,40.788645,1.0,4.616560825419229
7.5,-73.98715,40.72098,-73.98715,40.72098,1.0,0.0
7.3,-73.992757,40.758267,-73.968743,40.756597,1.0,2.03115667892051
4.5,-73.9542,40.769843,-73.954837,40.779105,1.0,1.0312833121608358
10.0,-73.973805,40.783069,-73.984978,40.758936,1.0,2.843635739320022
12.5,-73.9612,40.764967,-73.99808,40.725167,1.0,5.407256465205299
7.3,-73.947547,40.783645,-73.98985,40.735655,1.0,6.416409181508161
5.3,-73.989242,40.741956,-73.987725,40.7478,1.0,0.6622706732314192
5.3,-73.970232,40.765112,-73.95914,40.771755,1.0,1.190872273684351
10.9,-73.98658,40.750958,-73.947115,40.778242,1.0,4.500129882535075
4.5,-73.971385,40.781482,-73.96406800000001,40.777115,1.0,0.7844532251870184
8.5,-73.950479,40.779765000000005,-73.972664,40.780882,1.0,1.8720786279735033
9.3,-73.970665,40.788528,-73.98401,40.764732,1.0,2.874714401162522
11.7,-73.95893199999999,40.777969,-73.99589,40.769157,1.0,3.2627490516455535
7.3,-74.0004,40.7274,-73.9869,40.751,1.0,2.860084181540521
14.0,-73.970115,40.748913,-73.972903,40.761325,1.0,1.3999877834216727
4.9,-73.976124,40.744547,-73.974132,40.737645,1.0,0.7856022252777509
15.3,-73.98097800000001,40.765137,-73.936386,40.736224,1.0,4.9442582391541565
13.3,-73.948332,40.781368,-73.990077,40.740207,1.0,5.771450998105607
4.0,-73.952442,40.772792,-73.946283,40.781075,1.0,1.056998527580335
4.1,-74.00496899999999,40.739945,-74.008269,40.733525,2.0,0.7661057349435949
4.5,-73.96025848388672,40.77888488769531,-73.953125,40.78876876831055,2.0,1.2524391339624148
8.5,-73.98469,40.76194,-73.970118,40.789398,1.0,3.2905290270965257
5.0,-73.994745,40.731707,-73.987577,40.733027,3.0,0.6215526896481096
13.7,-74.01146800000001,40.714986,-73.987225,40.759536,1.0,5.358313454508045
3.5,-73.95102800000001,40.78573,-73.953775,40.781957,1.0,0.4790657670976089
6.0,-74.002445,40.739897,-73.993827,40.754762,1.0,1.8053190881678298
6.0,-73.9516372680664,40.77798080444336,-73.9419174194336,40.78711318969727,1.0,1.3041950870031602
6.5,-74.00438,40.724575,-73.987617,40.732573,3.0,1.6691765758184294
6.5,-73.989438,40.735868,-73.984241,40.724892,1.0,1.2966596974098274
4.1,-73.989847,40.74648,-73.98317,40.75635,2.0,1.2332205132339038
10.1,-73.981995,40.744747,-73.982977,40.76626,2.0,2.393566058733584
4.0,-73.982845,40.728031,-73.98784,40.728491,1.0,0.4239998110830451
5.7,-73.95885200000001,40.778247,-73.96939300000001,40.763748,1.0,1.8404316192946542
10.1,-74.007258,40.708758,-73.994258,40.744368,1.0,4.108393504947264
8.5,-73.985465,40.738447,-73.993605,40.736107,1.0,0.7335229158897053
12.5,-73.991644,40.754662,-73.948628,40.775698,1.0,4.312253375960586
5.5,-73.96633911132812,40.76491165161133,-73.9615707397461,40.77714157104492,1.0,1.4179500938034646
5.5,-73.97365500000001,40.761347,-73.978027,40.762687,1.0,0.397223855178954
8.5,-73.93983,40.750237,-73.952974,40.758236,1.0,1.420172361678004
11.7,-73.984717,40.757117,-73.9958,40.769398,1.0,1.654112729854715
4.5,-73.965958,40.766243,-73.966192,40.758675,1.0,0.841753944924688
17.0,-74.00894165039062,40.7112693786621,-73.98445892333984,40.74290084838867,1.0,4.0776676890429675
13.0,-73.991365,40.750347,-74.005637,40.740165000000005,1.0,1.651491527886145
5.3,-74.006852,40.71949,-74.015035,40.711397,1.0,1.1337853782697311
10.1,-73.979373,40.785383,-73.94739,40.781442,1.0,2.728234160098822
10.0,-73.946465,40.772607,-73.96006,40.776227,1.0,1.213492163843197
11.5,-73.95417022705078,40.76408767700195,-73.98851776123048,40.7641716003418,1.0,2.892746520870957
6.5,-73.980106,40.739031,-73.968932,40.75037,1.0,1.5734812684215818
6.5,-73.97261400000001,40.755138,-73.96656999999999,40.772362,2.0,1.9817113752387046
5.5,-73.977455,40.764282,-73.96654699999999,40.75742,1.0,1.1942485262819333
6.0,-73.97303199999999,40.759002,-73.961652,40.774082,1.0,1.931378103860831
19.3,-73.982908,40.763542,-73.95043000000001,40.777295,1.0,3.133526765036877
8.5,-73.98536700000001,40.731997,-73.95899,40.761027,1.0,3.9188517714227316
18.9,-74.01428299999999,40.714299,-73.969095,40.761214,2.0,6.458249112048839
7.3,-73.97322199999999,40.754835,-73.97341,40.759748,1.0,0.5465301188917869
13.5,-73.996057,40.716024,-73.981674,40.754325,3.0,4.427937217577282
12.5,-73.976277,40.785932,-73.969328,40.753922,1.0,3.6071341856821157
13.5,-73.985173,40.738902,-73.96977700000001,40.766158,1.0,3.296541813007645
9.3,-73.997789,40.734444,-73.97861800000001,40.728589,1.0,1.741625985345311
9.7,-73.998991,40.723106,-73.984239,40.754662,1.0,3.722484778589421
7.3,-73.98558,40.722018,-73.99639300000001,40.737877000000005,2.0,1.9849146025051805
13.0,-73.99430500000001,40.751285,-73.956492,40.767062,1.0,3.6360390984493423
4.0,-73.99698000000001,40.737079,-73.990443,40.739514,1.0,0.6137130484865088
7.7,-73.999122,40.739392,-73.9813,40.737975,3.0,1.5097784021707192
5.0,-73.95663499999999,40.775763,-73.966475,40.764597,1.0,1.492725080444792
6.9,-73.968059,40.7628,-73.981262,40.769568,1.0,1.342651631473639
9.5,-73.973647,40.79465,-73.987475,40.768692,2.0,3.1123688193910195
